2024-01-25 12:43:34,731: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
2024-01-25 12:43:34,731: root: INFO: MLstrategie : Executing the before_starting_trading lifecycle method
2024-01-25 12:43:34,733: root: INFO: [34mMLstrategie : Executing the on_trading_iteration lifecycle method at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,733: root: INFO: [34mMLstrategie : Trading iteration ended at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,733: root: INFO: MLstrategie : [34mSleeping for 10800 seconds[0m
2024-01-25 12:43:34,734: root: INFO: Current backtesting datetime 2023-12-19 12:30:00-05:00
2024-01-25 12:43:34,734: root: INFO: [34mMLstrategie : Executing the on_trading_iteration lifecycle method at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,735: root: INFO: [34mMLstrategie : Trading iteration ended at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,735: root: INFO: MLstrategie : [34mSleeping for 10800 seconds[0m
2024-01-25 12:43:34,735: root: INFO: Current backtesting datetime 2023-12-19 15:30:00-05:00
2024-01-25 12:43:34,736: root: INFO: [34mMLstrategie : Executing the on_trading_iteration lifecycle method at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,736: root: INFO: [34mMLstrategie : Trading iteration ended at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,737: root: INFO: MLstrategie : [34mSleeping for 10800 seconds[0m
2024-01-25 12:43:34,737: root: INFO: Current backtesting datetime 2023-12-19 16:00:00-05:00
2024-01-25 12:43:34,737: root: INFO: Current backtesting datetime 2023-12-19 18:30:00-05:00
2024-01-25 12:43:34,738: root: INFO: [34mMLstrategie : The market is not currently open, skipping this trading iteration[0m
2024-01-25 12:43:34,739: root: INFO: Current backtesting datetime 2023-12-19 18:29:00-05:00
2024-01-25 12:43:34,740: root: INFO: Current backtesting datetime 2023-12-19 18:29:00-05:00
2024-01-25 12:43:34,740: root: INFO: MLstrategie : Executing the after_market_closes lifecycle method
2024-01-25 12:43:34,740: root: INFO: Current backtesting datetime 2023-12-20 08:30:00-05:00
2024-01-25 12:43:34,740: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-25 12:43:34,741: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-25 12:43:34,741: root: INFO: MLstrategie : Executing the before_market_opens lifecycle method
2024-01-25 12:43:34,742: root: INFO: Current backtesting datetime 2023-12-20 09:30:00-05:00
2024-01-25 12:43:34,742: root: INFO: MLstrategie : Executing the before_starting_trading lifecycle method
2024-01-25 12:43:34,743: root: INFO: [34mMLstrategie : Executing the on_trading_iteration lifecycle method at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,743: root: INFO: [34mMLstrategie : Trading iteration ended at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,744: root: INFO: MLstrategie : [34mSleeping for 10800 seconds[0m
2024-01-25 12:43:34,744: root: INFO: Current backtesting datetime 2023-12-20 12:30:00-05:00
2024-01-25 12:43:34,745: root: INFO: [34mMLstrategie : Executing the on_trading_iteration lifecycle method at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,745: root: INFO: [34mMLstrategie : Trading iteration ended at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,745: root: INFO: MLstrategie : [34mSleeping for 10800 seconds[0m
2024-01-25 12:43:34,746: root: INFO: Current backtesting datetime 2023-12-20 15:30:00-05:00
2024-01-25 12:43:34,747: root: INFO: [34mMLstrategie : Executing the on_trading_iteration lifecycle method at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,747: root: INFO: [34mMLstrategie : Trading iteration ended at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,747: root: INFO: MLstrategie : [34mSleeping for 10800 seconds[0m
2024-01-25 12:43:34,747: root: INFO: Current backtesting datetime 2023-12-20 16:00:00-05:00
2024-01-25 12:43:34,747: root: INFO: Current backtesting datetime 2023-12-20 18:30:00-05:00
2024-01-25 12:43:34,748: root: INFO: [34mMLstrategie : The market is not currently open, skipping this trading iteration[0m
2024-01-25 12:43:34,749: root: INFO: Current backtesting datetime 2023-12-20 18:29:00-05:00
2024-01-25 12:43:34,749: root: INFO: Current backtesting datetime 2023-12-20 18:29:00-05:00
2024-01-25 12:43:34,749: root: INFO: MLstrategie : Executing the after_market_closes lifecycle method
2024-01-25 12:43:34,750: root: INFO: Current backtesting datetime 2023-12-21 08:30:00-05:00
2024-01-25 12:43:34,750: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-25 12:43:34,751: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-25 12:43:34,751: root: INFO: MLstrategie : Executing the before_market_opens lifecycle method
2024-01-25 12:43:34,752: root: INFO: Current backtesting datetime 2023-12-21 09:30:00-05:00
2024-01-25 12:43:34,752: root: INFO: MLstrategie : Executing the before_starting_trading lifecycle method
2024-01-25 12:43:34,753: root: INFO: [34mMLstrategie : Executing the on_trading_iteration lifecycle method at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,753: root: INFO: [34mMLstrategie : Trading iteration ended at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,753: root: INFO: MLstrategie : [34mSleeping for 10800 seconds[0m
2024-01-25 12:43:34,753: root: INFO: Current backtesting datetime 2023-12-21 12:30:00-05:00
2024-01-25 12:43:34,754: root: INFO: [34mMLstrategie : Executing the on_trading_iteration lifecycle method at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,754: root: INFO: [34mMLstrategie : Trading iteration ended at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,754: root: INFO: MLstrategie : [34mSleeping for 10800 seconds[0m
2024-01-25 12:43:34,755: root: INFO: Current backtesting datetime 2023-12-21 15:30:00-05:00
2024-01-25 12:43:34,755: root: INFO: [34mMLstrategie : Executing the on_trading_iteration lifecycle method at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,755: root: INFO: [34mMLstrategie : Trading iteration ended at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,756: root: INFO: MLstrategie : [34mSleeping for 10800 seconds[0m
2024-01-25 12:43:34,756: root: INFO: Current backtesting datetime 2023-12-21 16:00:00-05:00
2024-01-25 12:43:34,756: root: INFO: Current backtesting datetime 2023-12-21 18:30:00-05:00
2024-01-25 12:43:34,757: root: INFO: [34mMLstrategie : The market is not currently open, skipping this trading iteration[0m
2024-01-25 12:43:34,758: root: INFO: Current backtesting datetime 2023-12-21 18:29:00-05:00
2024-01-25 12:43:34,758: root: INFO: Current backtesting datetime 2023-12-21 18:29:00-05:00
2024-01-25 12:43:34,758: root: INFO: MLstrategie : Executing the after_market_closes lifecycle method
2024-01-25 12:43:34,759: root: INFO: Current backtesting datetime 2023-12-22 08:30:00-05:00
2024-01-25 12:43:34,759: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-25 12:43:34,759: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-25 12:43:34,760: root: INFO: MLstrategie : Executing the before_market_opens lifecycle method
2024-01-25 12:43:34,760: root: INFO: Current backtesting datetime 2023-12-22 09:30:00-05:00
2024-01-25 12:43:34,760: root: INFO: MLstrategie : Executing the before_starting_trading lifecycle method
2024-01-25 12:43:34,761: root: INFO: [34mMLstrategie : Executing the on_trading_iteration lifecycle method at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,761: root: INFO: [34mMLstrategie : Trading iteration ended at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,762: root: INFO: MLstrategie : [34mSleeping for 10800 seconds[0m
2024-01-25 12:43:34,762: root: INFO: Current backtesting datetime 2023-12-22 12:30:00-05:00
2024-01-25 12:43:34,763: root: INFO: [34mMLstrategie : Executing the on_trading_iteration lifecycle method at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,763: root: INFO: [34mMLstrategie : Trading iteration ended at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,763: root: INFO: MLstrategie : [34mSleeping for 10800 seconds[0m
2024-01-25 12:43:34,763: root: INFO: Current backtesting datetime 2023-12-22 15:30:00-05:00
2024-01-25 12:43:34,764: root: INFO: [34mMLstrategie : Executing the on_trading_iteration lifecycle method at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,764: root: INFO: [34mMLstrategie : Trading iteration ended at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,765: root: INFO: MLstrategie : [34mSleeping for 10800 seconds[0m
2024-01-25 12:43:34,765: root: INFO: Current backtesting datetime 2023-12-22 16:00:00-05:00
2024-01-25 12:43:34,765: root: INFO: Current backtesting datetime 2023-12-22 18:30:00-05:00
2024-01-25 12:43:34,766: root: INFO: [34mMLstrategie : The market is not currently open, skipping this trading iteration[0m
2024-01-25 12:43:34,766: root: INFO: Current backtesting datetime 2023-12-22 18:29:00-05:00
2024-01-25 12:43:34,767: root: INFO: Current backtesting datetime 2023-12-22 18:29:00-05:00
2024-01-25 12:43:34,767: root: INFO: MLstrategie : Executing the after_market_closes lifecycle method
2024-01-25 12:43:34,767: root: INFO: Current backtesting datetime 2023-12-26 08:30:00-05:00
2024-01-25 12:43:34,767: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-25 12:43:34,768: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-25 12:43:34,768: root: INFO: MLstrategie : Executing the before_market_opens lifecycle method
2024-01-25 12:43:34,768: root: INFO: Current backtesting datetime 2023-12-26 09:30:00-05:00
2024-01-25 12:43:34,768: root: INFO: MLstrategie : Executing the before_starting_trading lifecycle method
2024-01-25 12:43:34,769: root: INFO: [34mMLstrategie : Executing the on_trading_iteration lifecycle method at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,769: root: INFO: [34mMLstrategie : Trading iteration ended at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,770: root: INFO: MLstrategie : [34mSleeping for 10800 seconds[0m
2024-01-25 12:43:34,770: root: INFO: Current backtesting datetime 2023-12-26 12:30:00-05:00
2024-01-25 12:43:34,770: root: INFO: [34mMLstrategie : Executing the on_trading_iteration lifecycle method at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,771: root: INFO: [34mMLstrategie : Trading iteration ended at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,771: root: INFO: MLstrategie : [34mSleeping for 10800 seconds[0m
2024-01-25 12:43:34,771: root: INFO: Current backtesting datetime 2023-12-26 15:30:00-05:00
2024-01-25 12:43:34,772: root: INFO: [34mMLstrategie : Executing the on_trading_iteration lifecycle method at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,772: root: INFO: [34mMLstrategie : Trading iteration ended at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,772: root: INFO: MLstrategie : [34mSleeping for 10800 seconds[0m
2024-01-25 12:43:34,773: root: INFO: Current backtesting datetime 2023-12-26 16:00:00-05:00
2024-01-25 12:43:34,773: root: INFO: Current backtesting datetime 2023-12-26 18:30:00-05:00
2024-01-25 12:43:34,774: root: INFO: [34mMLstrategie : The market is not currently open, skipping this trading iteration[0m
2024-01-25 12:43:34,774: root: INFO: Current backtesting datetime 2023-12-26 18:29:00-05:00
2024-01-25 12:43:34,775: root: INFO: Current backtesting datetime 2023-12-26 18:29:00-05:00
2024-01-25 12:43:34,775: root: INFO: MLstrategie : Executing the after_market_closes lifecycle method
2024-01-25 12:43:34,775: root: INFO: Current backtesting datetime 2023-12-27 08:30:00-05:00
2024-01-25 12:43:34,775: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-25 12:43:34,776: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-25 12:43:34,776: root: INFO: MLstrategie : Executing the before_market_opens lifecycle method
2024-01-25 12:43:34,776: root: INFO: Current backtesting datetime 2023-12-27 09:30:00-05:00
2024-01-25 12:43:34,776: root: INFO: MLstrategie : Executing the before_starting_trading lifecycle method
2024-01-25 12:43:34,777: root: INFO: [34mMLstrategie : Executing the on_trading_iteration lifecycle method at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,777: root: INFO: [34mMLstrategie : Trading iteration ended at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,778: root: INFO: MLstrategie : [34mSleeping for 10800 seconds[0m
2024-01-25 12:43:34,778: root: INFO: Current backtesting datetime 2023-12-27 12:30:00-05:00
2024-01-25 12:43:34,779: root: INFO: [34mMLstrategie : Executing the on_trading_iteration lifecycle method at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,779: root: INFO: [34mMLstrategie : Trading iteration ended at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,779: root: INFO: MLstrategie : [34mSleeping for 10800 seconds[0m
2024-01-25 12:43:34,779: root: INFO: Current backtesting datetime 2023-12-27 15:30:00-05:00
2024-01-25 12:43:34,780: root: INFO: [34mMLstrategie : Executing the on_trading_iteration lifecycle method at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,780: root: INFO: [34mMLstrategie : Trading iteration ended at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,780: root: INFO: MLstrategie : [34mSleeping for 10800 seconds[0m
2024-01-25 12:43:34,781: root: INFO: Current backtesting datetime 2023-12-27 16:00:00-05:00
2024-01-25 12:43:34,781: root: INFO: Current backtesting datetime 2023-12-27 18:30:00-05:00
2024-01-25 12:43:34,781: root: INFO: [34mMLstrategie : The market is not currently open, skipping this trading iteration[0m
2024-01-25 12:43:34,782: root: INFO: Current backtesting datetime 2023-12-27 18:29:00-05:00
2024-01-25 12:43:34,782: root: INFO: Current backtesting datetime 2023-12-27 18:29:00-05:00
2024-01-25 12:43:34,782: root: INFO: MLstrategie : Executing the after_market_closes lifecycle method
